url,product,name,mrp,discounted,star5,star4,star3,star2,star1
https://www.flipkart.com/sadbhav-enterprise-ppe-kit-set-safety-jacket/p/itm16c9dc47dfccc?pid=SJAFU9EVE8TDUFKX&lid=LSTSJAFU9EVE8TDUFKX6MN0AI&marketplace=FLIPKART&srno=s_5_167&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFU9EVE8TDUFKX.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,SADBHAV ENTERPRISE PPE Kit Set Safety Jacket  (WHITE),999,519,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/geminology-ppe-kit-07-safety-jacket/p/itm3e8f481c0dd9a?pid=SJAFTHVDUSX3K5ZH&lid=LSTSJAFTHVDUSX3K5ZH3BFJQI&marketplace=FLIPKART&srno=s_5_168&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTHVDUSX3K5ZH.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,GEMINOLOGY PPE KIT-07 Safety Jacket  (white),899,379,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/shagun-gold-ppe-kit-personal-protective-equipment-free-size-men-women-white-color-safety-jacket/p/itm7a5de309d3750?pid=SJAFT2469S8M47ZW&lid=LSTSJAFT2469S8M47ZWAVF0XS&marketplace=FLIPKART&srno=s_5_169&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFT2469S8M47ZW.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,SHAGUN GOLD PPE Kit Personal Protective Equipment Free Size for Men &amp; Women white color Safety Jacket  (white),450,325,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/flipkart-smartbuy-ppe-kit-90-gsm-full-body/p/itm693074f60a6ba?pid=SJAFSZK44TXYBSZZ&lid=LSTSJAFSZK44TXYBSZZKPB2ED&marketplace=FLIPKART&srno=s_5_170&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LIAAqVEP6qj5vAb6MQRV57Sina68Nglv3QDLZ7t%2FIk2TLQ%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Flipkart SmartBuy PPE Kit 90 GSM (Full Body)  (White),999,399,98.0,73.0,46.0,23.0,36.0
https://www.flipkart.com/nena-fashion-ppe-kit-full-body-coverall-latex-gloves-shoe-cover-face-mask-shield-complete-safety-jacket/p/itmc90fc0a417e72?pid=SJAFSXMFKKVYGQZN&lid=LSTSJAFSXMFKKVYGQZNWC9KCV&marketplace=FLIPKART&srno=s_5_171&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSXMFKKVYGQZN.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"NENA FASHION PPE KIT with Full Body Coverall, Latex Gloves, Shoe Cover, Face Mask, Face Shield, Complete PPE kit Safety Jacket  (white)",999,299,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/device-personal-protection-equipment-safety-jacket/p/itmf4987d8d0c342?pid=SJAFS9JVSRDZE67D&lid=LSTSJAFS9JVSRDZE67DC8CU4T&marketplace=FLIPKART&srno=s_5_172&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFS9JVSRDZE67D.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,DEVICE Personal Protection Equipment Safety Jacket  (White),2499,1199,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/geminology-ppe-personal-protection-equipment-kit-coveralls-zipper-elastic-waist-hand-gloves-head-cap-goggle-face-guard-protective-suits-ward-hospital-laboratory-safety-jacket/p/itme686137d6f664?pid=SJAFTNFXHZGXEP8B&lid=LSTSJAFTNFXHZGXEP8BF8DET8&marketplace=FLIPKART&srno=s_5_173&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTNFXHZGXEP8B.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"GEMINOLOGY PPE (Personal Protection Equipment) Kit | Coveralls with Zipper &amp; Elastic Waist, Hand Gloves, Head Cap, Goggle, Face Guard | Protective Suits for Ward/Hospital/Laboratory Safety Jacket Safety Jacket  (white)",899,379,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/speranza-dispogownkit04-safety-jacket/p/itm059d9e8f14653?pid=SJAFTGSGJ64ER5NA&lid=LSTSJAFTGSGJ64ER5NANMMOCQ&marketplace=FLIPKART&srno=s_5_174&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LIBMOtXIrspICpr%2FbVcMOgMULzLP3BOzpY3a0euDuOAycw%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Speranza DISPOGOWNKIT04 Safety Jacket  (BLUE),999,699,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/swayam-personal-protective-equipment-kit-ppe-kit-taffeta-regular-60-gsm-hospital-clinics-with-tape-safety-jacket/p/itm5214e504d471f?pid=SJAFRXFDN4NSUWGE&lid=LSTSJAFRXFDN4NSUWGENMTYXP&marketplace=FLIPKART&srno=s_5_175&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFRXFDN4NSUWGE.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"Swayam Personal Protective Equipment Kit/PPE Kit/Taffeta,Regular 60 GSM for Hospital &amp; Clinics/With Tape Safety Jacket  (Navy Blue)",1999,699,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/als-casual-personal-protective-equipment-ppe-kit-free-size-safety-jacket/p/itm5e336fad5e00e?pid=SJAFRSN4N2SNM2ZH&lid=LSTSJAFRSN4N2SNM2ZHPQ32AR&marketplace=FLIPKART&srno=s_5_176&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFRSN4N2SNM2ZH.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,ALS CASUAL PERSONAL PROTECTIVE EQUIPMENT/PPE KIT FREE SIZE Safety Jacket  (BLUE),999,248,5.0,2.0,0.0,1.0,1.0
https://www.flipkart.com/kush-fashion-personal-protective-equiment-ppe-kit-safety-jacket001-jacket/p/itm3265ccb879a3d?pid=SJAFSZUJHYACWGUG&lid=LSTSJAFSZUJHYACWGUGIJGULO&marketplace=FLIPKART&srno=s_5_177&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSZUJHYACWGUG.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,kush fashion Personal Protective Equiment (PPE Kit) Safety Jacket001 Safety Jacket  (blue),899,199,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/porchex-ppe-kit-full-body-coverall-latex-gloves-shoe-cover-face-mask01-safety-jacket/p/itmb66341863f06d?pid=SJAFT5DHPF6E6GJM&lid=LSTSJAFT5DHPF6E6GJMZ8ZAB8&marketplace=FLIPKART&srno=s_5_178&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFT5DHPF6E6GJM.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"Porchex PPE KIT with Full Body Coverall, Latex Gloves, Shoe Cover, Face Mask01 Safety Jacket  (White)",1999,499,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/prettykrafts-ce-certified-seam-taping-ppe-kit-full-body-coverall-latex-gloves-shoe-cover-face-mask-shield-complete-safety-kit-washable-reusable-pack-5-jacket/p/itma94cf0a3885b2?pid=SJAFTU73KAMJ8YYU&lid=LSTSJAFTU73KAMJ8YYUX6HZ8R&marketplace=FLIPKART&srno=s_5_179&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTU73KAMJ8YYU.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"PrettyKrafts CE Certified Seam Taping PPE KIT with Full Body Coverall, Latex Gloves, Shoe Cover, Face Mask, Face Shield, Complete PPE Safety KIT, Washable &amp; Reusable (Pack of 5) Safety Jacket  (Beige)",3499,2499,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/speranza-dispogownkit05-safety-jacket/p/itm4d034671adfcc?pid=SJAFTGSGNYGBZQMC&lid=LSTSJAFTGSGNYGBZQMCQTUMKV&marketplace=FLIPKART&srno=s_5_180&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LID5cPPZNZtWA7MpW7cKl6etLuyHZwk%2Btk0CrU6iVGSPrA%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Speranza DISPOGOWNKIT05 Safety Jacket  (BLUE),1099,799,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/dollartree-laminated-ppe-kit-safety-jacket/p/itm478b25e1a8421?pid=SJAFRQYGKAZQZCAS&lid=LSTSJAFRQYGKAZQZCASDM3JMH&marketplace=FLIPKART&srno=s_5_181&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFRQYGKAZQZCAS.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,DollarTree LAMINATED PPE KIT Safety Jacket  (WHITE),1099,190,3.0,1.0,2.0,0.0,4.0
https://www.flipkart.com/value-box-vbppe0001-safety-jacket/p/itme4301d09ed6e4?pid=SJAFT9TAYTQHSUMQ&lid=LSTSJAFT9TAYTQHSUMQFEPXCN&marketplace=FLIPKART&srno=s_5_182&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFT9TAYTQHSUMQ.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,value box VBPPE0001 Safety Jacket  (White),1499,350,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/go-klean-ppe-kit-kids-minors-small-suitable-travelling-hospital-school-safety-jacket/p/itm225eab8d0e1a0?pid=SJAFTZ5Y9FAGRCZF&lid=LSTSJAFTZ5Y9FAGRCZFFSROCO&marketplace=FLIPKART&srno=s_5_183&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTZ5Y9FAGRCZF.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"Go Klean PPE Kit for Kids and Minors/Small PPE kit suitable for Travelling, Hospital, School Safety Jacket  (blue)",560,285,14.0,17.0,5.0,0.0,7.0
https://www.flipkart.com/neminath-covsafe-safety-jacket/p/itm87f7f00699efd?pid=SJAFT3GX45G45TGQ&lid=LSTSJAFT3GX45G45TGQKCEUZ8&marketplace=FLIPKART&srno=s_5_184&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LIBPKDFh9emDAT5rUlhcCUr11li0TZyVwbdnywjBO%2Bm5NA%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Neminath covsafe Safety Jacket  (white),2500,1299,2.0,1.0,1.0,1.0,0.0
https://www.flipkart.com/creative-deliver-cd-ppekit-001-safety-jacket/p/itmad7eea05e022f?pid=SJAFSFVWJSGTMHZA&lid=LSTSJAFSFVWJSGTMHZACEY6BP&marketplace=FLIPKART&srno=s_5_185&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSFVWJSGTMHZA.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Creative Deliver CD_PPEKIT_001 Safety Jacket  (White),1050,699,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/kush-fashion-personal-protective-equiment-ppe-kit-safety-jacket/p/itmcbd626597d226?pid=SJAFSFANYF588YH5&lid=LSTSJAFSFANYF588YH5QYOQ4G&marketplace=FLIPKART&srno=s_5_186&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSFANYF588YH5.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,kush fashion Personal Protective Equiment (PPE Kit) Safety Jacket  (Blue),1199,199,0.0,0.0,1.0,1.0,0.0
https://www.flipkart.com/d-passion-biohazard-ppe-kit-90-gsm-laminted-polypropylene-spunbond-non-woven-safety-jacket/p/itmea745ffa3f0b4?pid=SJAFSDT7KUZGHEVF&lid=LSTSJAFSDT7KUZGHEVFJDFHOT&marketplace=FLIPKART&srno=s_5_187&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSDT7KUZGHEVF.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,D-passion Biohazard PPE kit With 90 GSM Laminted Polypropylene Spunbond Non-woven Safety Jacket  (White),1800,399,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/samurai-men-women-laminated-non-woven-fabric-90-gsm-ppe-kit-pack-5-safety-jacket/p/itmddb4632918873?pid=SJAFSM6DHVGN6PVD&lid=LSTSJAFSM6DHVGN6PVDLFJDBJ&marketplace=FLIPKART&srno=s_5_188&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSM6DHVGN6PVD.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Samurai Men &amp; Women Laminated Non Woven Fabric 90 GSM PPE Kit (Pack of 5) Safety Jacket  (White),4995,2249,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/prettykrafts-ce-certifiedseam-taping-ppe-kit-full-body-coverall-latex-gloves-shoe-cover-face-mask-shield-complete-safety-kit-washable-reusable-pack-10-jacket/p/itm75d0016fccf90?pid=SJAFTU3RDZV38G58&lid=LSTSJAFTU3RDZV38G58C9ESYB&marketplace=FLIPKART&srno=s_5_189&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTU3RDZV38G58.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"PrettyKrafts CE CertifiedSeam Taping PPE KIT with Full Body Coverall, Latex Gloves, Shoe Cover, Face Mask, Face Shield, Complete PPE Safety KIT, Washable &amp; Reusable (Pack of 10) Safety Jacket  (Beige3)",9999,4999,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/go-klean-disposable-one-time-use-personal-protective-equipment-ppe-kit-5-safety-jacket/p/itmdcffc5bf094b8?pid=SJAFSEGQCGVSDRBB&lid=LSTSJAFSEGQCGVSDRBBCSRAV6&marketplace=FLIPKART&srno=s_5_190&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LIBH5gDkyUGlfd2w82wrPRXtL%2B8Buusd8EfNbWLA7cVyvg%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Go Klean Disposable One Time Use-Personal Protective Equipment/PPE Kit (5) Safety Jacket  (white),800,295,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/on-vers-ovb1-safety-jacket/p/itmd563d9a151479?pid=SJAFS72YNSZ7BTVD&lid=LSTSJAFS72YNSZ7BTVDAHR94E&marketplace=FLIPKART&srno=s_5_191&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFS72YNSZ7BTVD.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,ON-VERS OVB1 Safety Jacket  (WHITE),699,629,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/neminath-coour90gsmppekit-safety-jacket/p/itm28ed17cf46f85?pid=SJAFS47UAYEDMHFU&lid=LSTSJAFS47UAYEDMHFUFOTXF8&marketplace=FLIPKART&srno=s_5_192&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFS47UAYEDMHFU.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Neminath coour90gsmppekit Safety Jacket  (medical blue),999,440,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/lee-copper-ppe-blue-cmb-8-104-safety-jacket/p/itm677f4362aecdd?pid=SJAFTD7GMHAHJCMX&lid=LSTSJAFTD7GMHAHJCMXXH1ZXX&marketplace=FLIPKART&srno=s_5_193&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTD7GMHAHJCMX.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,LEE COPPER PPE_BLUE_CMB_8_104 Safety Jacket  (BLUE),2999,1799,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/brooks-international-ppe1-safety-jacket/p/itm2b502ab942942?pid=SJAFT29GBVZPHRHG&lid=LSTSJAFT29GBVZPHRHGBR5YAW&marketplace=FLIPKART&srno=s_5_194&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LICHceEqJ9YJrkrGaxz2LBPMjYdP5yTqFF90xCrOiDHYZw%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,Brooks International Brooks PPE1 Safety Jacket  (White),650,458,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/obernize-700032mx-safety-jacket/p/itm1cf021fe0f695?pid=SJAFTTYFYPZHAYJR&lid=LSTSJAFTTYFYPZHAYJRHQNKXL&marketplace=FLIPKART&srno=s_5_195&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFTTYFYPZHAYJR.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,OBERNIZE 700032MX Safety Jacket  (WHITE),0,339,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/tip-top-fashion-tip-2020-ppe-wh-safety-jacket/p/itma3ebc68afa2f8?pid=SJAFT5GFHFYGDHDW&lid=LSTSJAFT5GFHFYGDHDWSZJVLQ&marketplace=FLIPKART&srno=s_5_196&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFT5GFHFYGDHDW.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,TIP TOP FASHION TIP-2020-PPE-WH Safety Jacket  (WHITE),1299,299,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/kush-fashion-safety-saloon-gown-jacket/p/itm049998b403f41?pid=SJAFS4RZTTBKAFW8&lid=LSTSJAFS4RZTTBKAFW839ZAPS&marketplace=FLIPKART&srno=s_5_197&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFS4RZTTBKAFW8.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,kush fashion safety saloon gown Safety Jacket  (blue),999,199,1.0,2.0,2.0,1.0,2.0
https://www.flipkart.com/hiccup-protection-sitra-certified-ppe-kit-safety-suits-hospital-scrub-laminated-90gsm-jacket/p/itm526e6cd02bab5?pid=SJAFSWFEGSYEXXDQ&lid=LSTSJAFSWFEGSYEXXDQZR9WSW&marketplace=FLIPKART&srno=s_5_198&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSWFEGSYEXXDQ.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"HICCUP Protection SITRA Certified PPE Kit Safety Suits/Hospital Scrub, Laminated 90GSM, Safety Jacket  (white)",999,399,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/akt-ppe-kit-100-gsm-white-safety-jacket/p/itm177dcb1d173a2?pid=SJAFSTH9KFJZYCGD&lid=LSTSJAFSTH9KFJZYCGDVJV5L3&marketplace=FLIPKART&srno=s_5_199&otracker=search&fm=organic&iid=e85144dc-f201-4ecb-a11c-b7b29b1b5017.SJAFSTH9KFJZYCGD.SEARCH&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,AKT PPE KIT 100 GSM WHITE Safety Jacket  (White),1210,229,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/smart-protection-ppe-kit-safety-suits-hospital-scrub-non-laminated-90gsm-jacket/p/itm85a207fdb001c?pid=SJAFT8KZGTVZF2ZH&lid=LSTSJAFT8KZGTVZF2ZHMQJFCR&marketplace=FLIPKART&srno=s_5_200&otracker=search&fm=organic&iid=en_YUg2spcMq3pKoDWPVwDFujn7Krchp4oBuWl0a8R1LICG1l3fIghqC1%2FafCN0s8ai1hYU3e8atXsSu%2B1Hqeb%2BiQ%3D%3D&ssid=3qskqtjy400000001597550726565&qH=0d6a41449f70bb70,ppe%20kit,"smart protection PPE Kit Safety Suits / Hospital Scrub, Non-Laminated 90GSM Safety Jacket  (Snow White)",2000,549,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/tip-ton-fashion-90-gsm-non-woven-fabric-personal-protective-equipment-kit-ppe-set-free-size-men-women-equipment-s-standard-kit-safety-jacket/p/itm6b75029be7381?pid=SJAFT3ZNZHDFA62H&lid=LSTSJAFT3ZNZHDFA62H8ULJCW&marketplace=FLIPKART&srno=s_6_201&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFT3ZNZHDFA62H.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,TIP TON FASHION 90 GSM Non Woven Fabric Personal Protective Equipment Kit (PPE Kit Set) Free Size Men &amp; Women Personal Protective Equipment's Standard (PPE Kit) Safety Jacket  (BLUE),1299,299,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/mahadev-s-suraksha-diamond-ppekit-safety-jacket/p/itma3661a1e16c7e?pid=SJAFTHNUYW6EMSPF&lid=LSTSJAFTHNUYW6EMSPFSEGJ8U&marketplace=FLIPKART&srno=s_6_202&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFTHNUYW6EMSPF.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,MAHADEV'S SURAKSHA Diamond-ppekit Safety Jacket  (Blue),999,699,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/1923aholic-doctor-gown-salon-parlour-ppe-kit-60gsm-safety-jacket/p/itm31468e7b37a40?pid=SJAFSWH9VWAT3MQG&lid=LSTSJAFSWH9VWAT3MQGT8NHZR&marketplace=FLIPKART&srno=s_6_203&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFSWH9VWAT3MQG.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,1923AHOLIC Doctor Gown/ Salon/ Parlour/ PPE KIT (60GSM) Safety Jacket Safety Jacket  (WHITE),1499,459,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/orion-enterprises-ppe-kit-laminated-gown-safety-jacket/p/itmd6f7a37d64d32?pid=SJAFUDQRGMUG8PYS&lid=LSTSJAFUDQRGMUG8PYSUB15EK&marketplace=FLIPKART&srno=s_6_204&otracker=search&fm=organic&iid=en_XQE%2BatM9EadFAhuUBhpjk3uEFlih%2Fw9VzKGTKr2ZKNikYu7ZOHRAU1BQColh8qh%2FW7UBZS0WS5ZjXd%2Bxdg7vXw%3D%3D&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,ORION ENTERPRISES PPE Kit Laminated Gown Safety Jacket  (White),899,499,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/miswa-ppe-white-5-safety-jacket/p/itm9264318921df9?pid=SJAFSWJDFQ6QDQXN&lid=LSTSJAFSWJDFQ6QDQXNPIQAZY&marketplace=FLIPKART&srno=s_6_205&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFSWJDFQ6QDQXN.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,Miswa PPE White 5 Safety Jacket  (White),3899,1899,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/tip-top-fashion-90-gsm-laminated-non-woven-fabric-personal-protective-equipment-kit-ppe-set-free-size-men-women-6-items-safety-jacket/p/itm364d630efa5b9?pid=SJAFTW2RFA46EBMU&lid=LSTSJAFTW2RFA46EBMUWV3TMB&marketplace=FLIPKART&srno=s_6_206&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFTW2RFA46EBMU.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,TIP TOP FASHION 90 GSM Laminated Non Woven Fabric Personal Protective Equipment Kit (PPE Kit Set) Free Size Men &amp; Women 6 ITEMS Safety Jacket  (BLUE),1299,299,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/fins-fins013-safety-jacket/p/itma6d546e66c28c?pid=SJAFS8946TGTHSBZ&lid=LSTSJAFS8946TGTHSBZCKW5ZJ&marketplace=FLIPKART&srno=s_6_207&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFS8946TGTHSBZ.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,FINS FINS013 Safety Jacket  (WHITE),1200,302,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/ktechsafe-ppekit1-safety-jacket/p/itm7c4eb454f355d?pid=SJAFSKCYS7FGFGAM&lid=LSTSJAFSKCYS7FGFGAMHVOD7H&marketplace=FLIPKART&srno=s_6_208&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFSKCYS7FGFGAM.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,KTECHSAFE PPEKIT1 Safety Jacket  (BLUE),1020,650,-1.0,-1.0,-1.0,-1.0,-1.0
https://www.flipkart.com/jaipur-linen-ppe-w-safety-jacket/p/itm8df656194930a?pid=SJAFRRBPHJCXSGSH&lid=LSTSJAFRRBPHJCXSGSHZ502OU&marketplace=FLIPKART&srno=s_6_209&otracker=search&fm=organic&iid=7dc8283d-142c-4867-aeb7-d1a0cdfc399a.SJAFRRBPHJCXSGSH.SEARCH&ssid=71g9o4sv0g0000001597550837222&qH=0d6a41449f70bb70,ppe%20kit,Jaipur Linen PPE-W Safety Jacket  (White),1500,990,-1.0,-1.0,-1.0,-1.0,-1.0
